config_name,a_ttv,p_ttv,e_ttv,count_rate,snr_level,sde,period,depth,epoch,width,num_pts_in_transit,scenario,ttv_params,success,computation_time,lightcurve_creation_time
extreme_medium,0.03,60,-30.0,10000.0,10000,49.81043243408203,3.9876797142152745,-0.0002417763753328,0.9969199299812316,0.1246149912476539,851,incorrect_ettv,"(60, 0.03, 0.0)",True,80.29488158226013,
extreme_medium,0.03,60,-30.0,19306.97728883249,19306,64.17137145996094,3.986848909069822,-0.0001917223708005,1.012285828590393,0.1557362824678421,1023,incorrect_ettv,"(60, 0.03, 0.0)",True,106.44122624397278,
extreme_medium,0.03,60,-30.0,37275.93720314938,37275,80.22882843017578,3.9876797142152745,-0.000220824527787,0.9969199299812316,0.1246149912476539,851,incorrect_ettv,"(60, 0.03, 0.0)",True,90.70659041404724,
extreme_medium,0.03,60,-30.0,71968.56730011514,71968,99.0290985107422,3.988510692489232,-0.0002084861480398,0.9659674167633056,0.1246409565210342,861,incorrect_ettv,"(60, 0.03, 0.0)",True,104.70567917823792,
extreme_medium,0.03,60,-30.0,138949.5494373136,138949,103.5896987915039,3.988510692489232,-0.0002070707414532,0.9659674167633056,0.1246409565210342,861,incorrect_ettv,"(60, 0.03, 0.0)",True,96.55344653129578,
extreme_medium,0.03,60,-30.0,268269.57952797273,268269,101.60946655273438,3.988510692489232,-0.0002128071500919,0.9659674167633056,0.1246409565210342,861,incorrect_ettv,"(60, 0.03, 0.0)",True,47.61505174636841,
extreme_medium,0.03,60,-30.0,517947.4679231202,517947,112.2908935546875,3.9876797142152745,-0.0002084075094899,0.9969199299812316,0.1246149912476539,851,incorrect_ettv,"(60, 0.03, 0.0)",True,49.51537752151489,
extreme_medium,0.03,60,-30.0,1000000.0,1000000,118.61951446533205,3.9876797142152745,-0.0002137973206117,0.9969199299812316,0.1246149912476539,851,incorrect_ettv,"(60, 0.03, 0.0)",True,52.16841101646423,
extreme_medium,0.03,60,-30.0,100.0,100,4.954838275909424,20.587957462825376,0.002045078901574,19.51013565063477,0.0937236323952674,126,no_ttv,"(0.0, 0.0, 0.0)",True,83.36780905723572,
extreme_medium,0.03,60,-30.0,193.06977288832496,193,5.318425178527832,24.434158333687613,0.0015693787718191,4.764973163604736,0.0937371775507927,108,no_ttv,"(0.0, 0.0, 0.0)",True,82.42636609077454,
extreme_medium,0.03,60,-30.0,372.7593720314938,372,4.620965957641602,16.556137141763877,0.000727959210053,3.4830362796783447,0.1561899781227111,243,no_ttv,"(0.0, 0.0, 0.0)",True,83.20096826553345,
extreme_medium,0.03,60,-30.0,719.6856730011522,719,6.672117233276367,11.976640649510044,-0.000626764667686,8.896486282348633,0.093811810016632,216,no_ttv,"(0.0, 0.0, 0.0)",True,84.04033827781677,
extreme_medium,0.03,60,-30.0,1389.4954943731375,1389,11.25705337524414,3.9876789457886432,-0.0003589617845136,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,114.84892416000366,
extreme_medium,0.03,60,-30.0,2682.6957952797247,2682,21.16747665405273,3.9885099238179182,-0.0002693818532861,0.9815473556518556,0.0934806987643241,681,no_ttv,"(0.0, 0.0, 0.0)",True,119.66360592842102,
extreme_medium,0.03,60,-30.0,5179.474679231213,5179,29.85918235778809,3.9868481408878047,-0.0003036328125745,0.9967120289802552,0.0622945018112659,511,no_ttv,"(0.0, 0.0, 0.0)",True,115.58604598045348,
extreme_medium,0.03,60,-30.0,10000.0,10000,67.50215148925781,3.9876789457886432,-0.0003604916564654,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,119.928236246109,
extreme_medium,0.03,60,-30.0,19306.97728883249,19306,91.57218170166016,3.9876789457886432,-0.0002739550545811,0.9813428521156312,0.0934612229466438,681,no_ttv,"(0.0, 0.0, 0.0)",True,74.50300025939941,
extreme_medium,0.03,60,-30.0,37275.93720314938,37275,106.79610443115234,3.9876789457886432,-0.0002844227710738,0.9813428521156312,0.0934612229466438,681,no_ttv,"(0.0, 0.0, 0.0)",True,74.00979256629944,
extreme_medium,0.03,60,-30.0,71968.56730011514,71968,139.8234405517578,3.9876789457886432,-0.0003163322980981,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,70.97894144058228,
extreme_medium,0.03,60,-30.0,138949.5494373136,138949,144.77761840820312,3.9876789457886432,-0.0003148067044094,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,74.19660568237305,
extreme_medium,0.03,60,-30.0,268269.57952797273,268269,142.65353393554688,3.9876789457886432,-0.0003237148630432,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,85.58223843574524,
extreme_medium,0.03,60,-30.0,517947.4679231202,517947,157.70985412597656,3.9876789457886432,-0.0003171123680658,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,89.76827788352966,
extreme_medium,0.03,60,-30.0,1000000.0,1000000,164.0240020751953,3.9876789457886432,-0.0003230012080166,0.9969197511672974,0.062307484447956,510,no_ttv,"(0.0, 0.0, 0.0)",True,92.25459575653076,
extreme_short,0.03,30,-15.0,100.0,100,6.700014591217041,10.072490043140403,0.0016443028580397,7.19463586807251,0.0625620484352111,204,correct_ettv,"(30, 0.03, -15.0)",True,82.01359987258911,0.0178666114807128
extreme_short,0.03,30,-15.0,193.06977288832496,193,4.8964457511901855,48.57797069976483,-0.0025463080964982,12.503982543945312,0.0625199079513549,40,correct_ettv,"(30, 0.03, -15.0)",True,85.21716284751892,0.0152809619903564
extreme_short,0.03,30,-15.0,372.7593720314938,372,3.822799205780029,57.67724345210557,0.0013095738831907,14.091243743896484,0.1249777749180793,67,correct_ettv,"(30, 0.03, -15.0)",True,82.72563648223877,0.023120641708374
extreme_short,0.03,30,-15.0,719.6856730011522,719,4.867202281951904,3.98768125106952,-0.0003673591127153,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,84.38891386985779,0.0183696746826171
extreme_short,0.03,30,-15.0,1389.4954943731375,1389,19.39275360107422,3.98768125106952,-0.0004461790958885,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,119.01522922515868,0.0346477031707763
extreme_short,0.03,30,-15.0,2682.6957952797247,2682,17.108972549438477,3.98768125106952,-0.0003132994461338,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,131.0486569404602,0.0181207656860351
extreme_short,0.03,30,-15.0,5179.474679231213,5179,61.61237335205078,3.98768125106952,-0.0004019432526547,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,136.67852306365967,0.0295655727386474
extreme_short,0.03,30,-15.0,10000.0,10000,94.2660903930664,3.98768125106952,-0.0003986835654359,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,130.22578191757202,0.0796310901641845
extreme_short,0.03,30,-15.0,19306.97728883249,19306,130.03411865234375,3.98768125106952,-0.0003970053512603,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,117.01579451560974,0.0217227935791015
extreme_short,0.03,30,-15.0,37275.93720314938,37275,144.8113555908203,3.98768125106952,-0.0003765857545658,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,110.5416111946106,0.029569387435913
extreme_short,0.03,30,-15.0,71968.56730011514,71968,187.0567626953125,3.98768125106952,-0.0003797947138082,0.9969202876091005,0.0623075179755687,511,correct_ettv,"(30, 0.03, -15.0)",True,112.87006831169128,0.0370185375213623
